timestamp,cpu_usage,memory_usage,disk_read,disk_write,network_receive,network_transmit,active_processes,cpu_change,memory_change,disk_read_speed,disk_write_speed,network_receive_speed,network_transmit_speed,cpu_rolling,memory_std,cpu_mem_ratio,disk_cpu_ratio,high_cpu,high_memory,hour,day_of_week
59:01.7,14.64280702,48.48938869,48264192,1138688,151225909,1418847,1,-0.752064633,-0.239608269,0,0,240,240,13.79207445,0.331847777,0.301979617,3085392.024,0,0,13,6
00:03.0,13.96631579,48.43072083,48264192,1138688,151227618,1419959,1,-0.676491228,-0.058667861,0,0,1709,1112,13.85279029,0.364933247,0.288377203,3224854.579,0,0,14,6
01:01.9,8.320407633,48.37331588,48264192,1138688,151227618,1419959,1,-5.645908156,-0.057404952,0,0,0,0,13.35915559,0.307874949,0.172004079,5178334.886,0,0,14,6
02:02.0,8.621373258,49.22417208,48264192,1138688,151227618,1419959,1,0.300965625,0.850856195,0,0,0,0,12.18915507,0.348692278,0.175145115,5016351.69,0,0,14,6
03:01.5,8.621911599,49.29535422,48264192,1138688,151227768,1420109,1,0.00053834,0.07118214,0,0,150,150,10.83456306,0.456400636,0.174903127,5016071.028,0,0,14,6
04:02.1,8.523949375,49.11372495,48264192,1138688,151227768,1420109,1,-0.097962224,-0.181629267,0,0,0,0,9.610791531,0.448303296,0.173555343,5067665.745,0,0,14,6
05:01.5,7.831578947,49.06757137,48264192,1138688,151229035,1420765,1,-0.692370428,-0.046153581,0,0,1267,656,8.383844162,0.369668827,0.159608041,5464956.186,0,0,14,6
06:02.0,7.551578947,49.070212,48264192,1138688,151229035,1420765,1,-0.28,0.002640628,0,0,0,0,8.230078425,0.101263689,0.153893343,5643892.467,0,0,14,6
07:01.4,5.794096078,49.12635404,48264192,1138688,151229035,1420765,1,-1.757482869,0.056142043,0,0,0,0,7.664622989,0.093520486,0.117942725,7103843.02,0,0,14,6
08:01.9,5.385263158,49.1502345,48264192,1138688,151240194,1423573,1,-0.40883292,0.02388046,0,0,11159,2808,7.017293301,0.036012044,0.109567395,7558684.866,0,0,14,6
09:01.4,6.274295177,49.18835139,48264192,1138688,151240434,1423813,1,0.889032019,0.038116888,0,0,240,240,6.567362462,0.052087749,0.127556525,6634896.004,0,0,14,6
10:02.0,7.263757702,49.15517133,48264192,1138688,151242143,1424865,1,0.989462525,-0.033180062,0,0,1709,1052,6.453798212,0.043905069,0.147771994,5840465.529,0,0,14,6
11:01.4,7.39411292,49.15241589,48264192,1138688,151242143,1424865,1,0.130355219,-0.002755438,0,0,0,0,6.422305007,0.022142155,0.15043234,5749766.826,0,0,14,6
12:01.9,7.353410738,49.11866178,48264192,1138688,151242143,1424865,1,-0.040702183,-0.033754112,0,0,0,0,6.734167939,0.024705933,0.149707066,5777782.694,0,0,14,6
13:01.4,7.311852858,49.12910948,48264192,1138688,151242143,1424865,1,-0.04155788,0.010447701,0,0,0,0,7.119485879,0.026990707,0.148829338,5806670.646,0,0,14,6
14:02.3,5.449046329,48.4870925,48264192,1138688,151242143,1424865,1,-1.862806529,-0.64201698,0,0,0,0,6.954436109,0.291878531,0.112381379,7483927.008,0,0,14,6
15:01.9,5.810236599,48.48261491,48264192,1138688,151252140,1427321,1,0.36119027,-0.004477586,0,0,9997,2456,6.663731889,0.355434712,0.119841651,7087006.64,0,0,14,6
16:01.5,5.65572994,48.47928542,48264192,1138688,151252140,1427321,1,-0.154506659,-0.003329487,0,0,0,0,6.316055293,0.351059187,0.116662816,7251524.992,0,0,14,6
17:01.9,5.675869135,48.46608228,48264192,1138688,151252140,1427321,1,0.020139195,-0.013203139,0,0,0,0,5.980546972,0.290946606,0.117110129,7229649.207,0,0,14,6
18:01.4,5.754385965,48.49742539,48264192,1138688,151263125,1430051,1,0.07851683,0.031343104,0,0,10985,2730,5.669053594,0.011442752,0.118653432,7145607.647,0,0,14,6
19:02.0,5.327017544,48.50236221,48264192,1138688,151263425,1430351,1,-0.427368421,0.004936826,0,0,300,300,5.644647836,0.014581897,0.109830064,7628269.033,0,0,14,6
20:01.7,5.216582747,48.47285607,48264192,1138688,151265190,1431463,1,-0.110434797,-0.029506145,0,0,1765,1112,5.525917066,0.015685025,0.107618638,7763781.802,0,0,14,6
21:02.2,5.333997656,48.51395801,48264192,1138688,151265190,1431463,1,0.117414909,0.041101945,0,0,0,0,5.461570609,0.020288407,0.109947691,7619862.624,0,0,14,6
22:02.3,6.452914531,49.82279091,48264192,1138688,151265190,1431463,1,1.118916875,1.3088329,0,0,0,0,5.616979689,0.593257498,0.129517324,6475881.59,0,0,14,6
23:01.8,6.517284453,49.18341456,48264192,1138688,151265190,1431463,1,0.064369922,-0.639376353,0,0,0,0,5.769559386,0.596124731,0.132509801,6420429.119,0,0,14,6
24:02.3,7.609824561,49.19053278,48264192,1138688,151265190,1431463,1,1.092540108,0.007118214,0,0,0,0,6.22612079,0.559979413,0.154700999,5605711.435,0,0,14,6
25:01.8,7.601403509,49.19879909,48264192,1138688,151266461,1432119,1,-0.008421053,0.008266313,0,0,1271,656,6.703084942,0.462938997,0.154503843,5611199.608,0,0,14,6
26:04.5,7.598001375,49.24678963,48264192,1138688,151266461,1432119,1,-0.003402133,0.04799054,0,0,0,0,7.155885686,0.27744691,0.154284197,5613419.898,0,0,14,6
27:02.2,7.055161984,48.49926235,48264192,1138688,151266461,1432119,1,-0.542839391,-0.747527282,0,0,0,0,7.276335177,0.316536551,0.14546947,5991709.676,0,0,14,6
28:01.8,8.114822261,49.24564153,48264192,1138688,151266461,1432283,1,1.059660277,0.746379183,0,0,0,164,7.595842738,0.323562524,0.164782547,5295132.545,0,0,14,6
29:02.4,6.787368421,49.25976315,48264192,1138688,151277797,1435451,1,-1.32745384,0.014121618,0,0,11336,3168,7.43135151,0.331072123,0.137787273,6197753.771,0,0,14,6
30:03.0,8.239298246,50.6642327,48264192,1138688,151279682,1436683,1,1.451929825,1.40446955,0,0,1885,1232,7.558930458,0.786631633,0.162625541,5223794.136,0,0,14,6
31:02.6,9.369824561,50.42118013,48264192,1138688,151279682,1436683,1,1.130526316,-0.243052566,0,0,0,0,7.913295095,0.902532491,0.185831124,4654292.048,0,0,14,6
32:02.9,10.07978779,48.55460072,48264192,1138688,151279682,1436683,1,0.709963233,-1.866579411,0,0,0,0,8.518220257,0.885563302,0.207596966,4356057.435,0,0,14,6
33:01.7,11.25208775,48.56458918,48264192,1138688,151279682,1436683,1,1.172299955,0.009988462,0,0,0,0,9.145673354,1.00377333,0.231693255,3939262.678,0,0,14,6
34:02.1,11.87263802,47.92429435,48264192,1138688,151279682,1436683,1,0.620550268,-0.640294832,0,0,0,0,10.16272727,1.232847056,0.247737357,3749362.946,0,0,14,6
35:01.6,10.35765289,48.11131968,48264192,1138688,151280953,1437339,1,-1.514985129,0.187025333,0,0,1271,656,10.5863982,0.99361048,0.215285154,4249486.446,0,0,14,6
36:02.1,9.223411683,47.83818692,48264192,1138688,151280953,1437339,1,-1.134241204,-0.27313276,0,0,0,0,10.55711563,0.344036199,0.192804374,4720947.712,0,0,14,6
37:01.6,8.477192982,47.93589015,48264192,1138688,151281043,1437429,1,-0.746218701,0.097703228,0,0,90,90,10.23659666,0.291187551,0.176844384,5092667.427,0,0,14,6
38:02.0,7.26877193,47.83715363,48264192,1138688,151292364,1440363,1,-1.208421053,-0.098736517,0,0,11321,2934,9.4399335,0.111794648,0.151948253,5836923.839,0,0,14,6
39:01.5,6.921778673,47.91028754,48264192,1138688,151292604,1440673,1,-0.346993257,0.073133909,0,0,240,310,8.449761631,0.112128591,0.144473745,6092595.362,0,0,14,6
40:02.0,6.039298246,47.87756672,48264192,1138688,151294253,1441725,1,-0.882480427,-0.032720822,0,0,1649,1052,7.586090703,0.043677632,0.126140459,6856392.543,0,0,14,6
41:01.4,5.998266661,48.16286933,48264192,1138688,151294253,1441725,1,-0.041031585,0.28530261,0,0,0,0,6.941061698,0.127409547,0.124541306,6896592.305,0,0,14,6
42:01.9,5.864520249,48.3062669,48264192,1138688,151294253,1441725,1,-0.133746412,0.143397569,0,0,0,0,6.418527152,0.20500633,0.121402887,7030963.6,0,0,14,6
43:01.4,6.003796451,48.23519957,48264192,1138688,151294253,1441725,1,0.139276202,-0.07106733,0,0,0,0,6.165532056,0.193799311,0.124469195,6891147.157,0,0,14,6
44:02.6,6.242521851,48.28870098,48264192,1138688,151294253,1441725,1,0.2387254,0.053501415,0,0,0,0,6.029680692,0.174923372,0.129275001,6664003.643,0,0,14,6
45:02.0,6.630175439,48.25586535,48264192,1138688,151295524,1442381,1,0.387653587,-0.032835632,0,0,1271,656,6.14785613,0.055921145,0.13739626,6325436.733,0,0,14,6
46:01.5,6.646315789,48.25735788,48264192,1138688,151295524,1442381,1,0.016140351,0.001492529,0,0,0,0,6.277465956,0.028403167,0.137726475,6312084.581,0,0,14,6
47:02.0,5.923508772,48.2621799,48264192,1138688,151295524,1442381,1,-0.722807018,0.004822016,0,0,0,0,6.28926366,0.019154235,0.122736039,6971059.558,0,0,14,6
48:02.0,6.32,47.66424992,48264192,1138688,151306274,1445111,1,0.396491228,-0.597929977,0,0,10750,2730,6.35250437,0.269450789,0.132594135,6593468.852,0,0,14,6
49:01.6,7.390448522,48.2877825,48264192,1138688,151306514,1445351,1,1.070448522,0.623532586,0,0,240,240,6.582089704,0.269329188,0.153050071,5752277.947,0,0,14,6
50:02.1,8.025698516,48.48341858,48264192,1138688,151308219,1446403,1,0.635249995,0.195636076,0,0,1705,1052,6.86119432,0.308954314,0.165534914,5347419.03,0,0,14,6
51:01.6,8.405614035,48.26470571,48264192,1138688,151308219,1446403,1,0.379915519,-0.218712866,0,0,0,0,7.213053969,0.309366074,0.174156538,5131423.83,0,0,14,6
52:02.1,8.368683838,48.28456783,48264192,1138688,151308219,1446403,1,-0.036930197,0.019862113,0,0,0,0,7.702088982,0.310786055,0.173320053,5151651.271,0,0,14,6
53:01.6,7.133383392,48.36068679,48264192,1138688,151308219,1446403,1,-1.235300446,0.076118966,0,0,0,0,7.864765661,0.089992328,0.147503765,5934085.444,0,0,14,6
54:02.5,6.967017544,48.32693268,48264192,1138688,151308219,1446403,1,-0.166365848,-0.033754112,0,0,0,0,7.780079465,0.086352519,0.144164282,6057999.965,0,0,14,6
55:01.9,5.941466051,48.25839117,48264192,1138688,151309490,1447253,1,-1.025551493,-0.068541512,0,0,1271,850,7.363232972,0.043643275,0.123117781,6953025.722,0,0,14,6
56:01.4,5.964210526,48.15575112,48264192,1138688,151309490,1447253,1,0.022744476,-0.102640054,0,0,0,0,6.87495227,0.07842393,0.123852508,6930317.775,0,0,14,6
57:01.8,5.757894737,48.21304126,48264192,1138688,151309490,1447253,1,-0.206315789,0.057290142,0,0,0,0,6.35279445,0.083140739,0.119426084,7141897.57,0,0,14,6
58:03.0,5.333408188,48.23347742,48264192,1138688,151320448,1450019,1,-0.424486549,0.020436163,0,0,10958,2766,5.992799409,0.062713505,0.110574822,7620571.826,0,0,14,6
59:01.5,5.54744628,47.59926751,48264192,1138688,151320748,1450319,1,0.214038092,-0.634209907,0,0,300,300,5.708885156,0.278029843,0.116544783,7371452.92,0,0,14,6
00:02.0,5.828070175,47.61625938,48264192,1138688,151322513,1451431,1,0.280623895,0.016991866,0,0,1765,1112,5.686205981,0.326098326,0.12239664,7068496.773,0,0,15,6
01:01.5,6.108070175,47.63049581,48264192,1138688,151322513,1451431,1,0.28,0.014236428,0,0,0,0,5.714977911,0.333232457,0.128238644,6790055.642,0,0,15,6
02:02.2,8.035999368,48.42520996,48264192,1138688,151322513,1451431,1,1.927929193,0.794714152,0,0,0,0,6.170598837,0.397060931,0.165946609,5341323.082,0,0,15,6
03:03.1,8.049235779,48.42520996,48264192,1138688,151322513,1451431,1,0.01323641,0.794714152,0,0,0,0,6.713764356,0.397060931,0.165946609,5333510.274,0,0,15,6
04:02.3,8.997192982,48.42188047,48264192,1138688,151322513,1451431,1,0.947957204,0.794714152,0,0,0,0,7.403713696,0.397060931,0.185808417,4827774.365,0,0,15,6
05:01.9,8.835087719,48.3804341,48264192,1138688,151323784,1452087,1,-0.162105263,-0.041446375,0,0,1271,656,8.005117205,0.397060931,0.182616958,4907347.385,0,0,15,6
06:01.4,8.449824561,48.40029621,48264192,1138688,151323784,1452087,1,-0.385263158,0.019862113,0,0,0,0,8.473468082,0.397060931,0.174582084,5107416.724,0,0,15,6
07:01.9,6.687999775,48.39042256,48264192,1138688,151323784,1452087,1,-1.761824786,-0.009873652,0,0,0,0,8.203868163,0.397060931,0.138209163,6277860.745,0,0,15,6
08:01.5,5.428108267,48.40270722,48264192,1138688,151323784,1452251,1,-1.259891508,0.01228466,0,0,0,164,7.679642661,0.015468478,0.112144725,7508304.153,0,0,15,6
09:01.9,5.384855598,48.40925138,48264192,1138688,151335286,1455185,1,-0.043252669,0.006544164,0,0,11502,2934,6.957175184,0.011297259,0.111236085,7559167.355,0,0,15,6
10:01.6,5.437894737,48.41510669,48264192,1138688,151337235,1456477,1,0.053039139,0.005855305,0,0,1949,1292,6.277736588,0.009349996,0.11231814,7496890.517,0,0,15,6
11:02.3,5.392280702,48.43439475,48264192,1138688,151337235,1456477,1,-0.045614035,0.019288064,0,0,0,0,5.666227816,0.016259571,0.111331642,7550386.826,0,0,15,6
12:01.9,5.488344023,48.43703538,48264192,1138688,151337385,1456627,1,0.096063321,0.002640628,0,0,150,150,5.426296665,0.015292791,0.113308834,7438599.406,0,0,15,6
13:01.4,5.352982456,48.41648441,48264192,1138688,151337385,1456627,1,-0.135361567,-0.020550973,0,0,0,0,5.411271503,0.012441124,0.110561155,7597091.97,0,0,15,6
14:01.9,6.249539469,48.48548516,48264192,1138688,151337385,1456627,1,0.896557013,0.069000752,0,0,0,0,5.584208277,0.028527824,0.128895059,6657552.829,0,0,15,6
15:02.3,6.349055975,48.45253472,48264192,1138688,151338656,1457283,1,0.099516506,-0.032950442,0,0,1271,656,5.766440525,0.025907002,0.131036612,6567400.244,0,0,15,6
16:01.8,6.202807018,48.44507207,48264192,1138688,151338656,1457283,1,-0.146248957,-0.007462644,0,0,0,0,5.928545788,0.025226142,0.128037936,6700747.623,0,0,15,6
17:01.4,6.167433341,48.48066314,48264192,1138688,151338656,1457283,1,-0.035373676,0.03559107,0,0,0,0,6.064363652,0.02815379,0.127214294,6733818.049,0,0,15,6
18:01.9,6.052344411,48.44920523,48264192,1138688,151349793,1460061,1,-0.115088931,-0.031457914,0,0,11137,2778,6.204236043,0.018960257,0.124921438,6843708.87,0,0,15,6
19:02.4,5.448127524,48.45529015,48264192,1138688,151350033,1460301,1,-0.604216886,0.006084925,0,0,240,240,6.043953654,0.014007514,0.112436176,7484993.406,0,0,15,6
20:01.9,5.152425331,48.451157,48264192,1138688,151351678,1461353,1,-0.295702193,-0.004133157,0,0,1645,1052,5.804627525,0.014119424,0.106342669,7844742.423,0,0,15,6
20:43.1,5.152425331,48.451157,48264192,1138688,151351678,1461353,1,0,0,0,0,0,0,5.594551188,0.013140444,0.106342669,7844742.423,0,0,15,6
21:01.4,5.638888012,48.55253414,48264192,1138688,151351678,1461353,1,0.48646268,0.101377145,0,0,0,0,5.488842122,0.045147934,0.116139932,7269921.094,0,0,15,6
22:01.9,6.340350877,48.49134046,48264192,1138688,151351678,1461353,1,0.701462865,-0.061193679,0,0,0,0,5.546443415,0.043771522,0.13075223,6575188.681,0,0,15,6
23:01.7,6.310504174,48.43944639,48264192,1138688,151351678,1461353,1,-0.029846704,-0.051894076,0,0,0,0,5.718918745,0.046521421,0.130276142,6602033.301,0,0,15,6
23:29.1,6.310504174,48.43944639,48264192,1138688,151351678,1461353,1,0,0,0,0,0,0,5.950534513,0.048412111,0.130276142,6602033.301,0,0,15,6
24:02.2,7.018947368,48.62934197,48264192,1138688,151351678,1461353,1,0.708443195,0.18989558,0,0,0,0,6.323838921,0.081170456,0.144335644,6018769.021,0,0,15,6
25:01.8,7.285734836,48.51269511,48264192,1138688,151352945,1462009,1,0.266787468,-0.116646862,0,0,1267,656,6.653208286,0.077892339,0.150182026,5824974.242,0,0,15,6
25:26.8,7.285734836,48.51269511,48264192,1138688,151352945,1462009,1,0,0,0,0,0,0,6.842285078,0.077715874,0.150182026,5824974.242,0,0,15,6
26:02.2,7.216842105,48.57618498,48264192,1138688,151352945,1462009,1,-0.068892731,0.063489877,0,0,0,0,7.023552664,0.07196843,0.148567495,5873812.759,0,0,15,6
27:01.8,9.022200234,48.59294723,48264192,1138688,151361810,1463929,1,1.805358128,0.016762246,0,0,8865,1920,7.565891876,0.051277154,0.185668924,4815728.171,0,0,15,6
28:02.3,10.16425195,48.58077738,48264192,1138688,151372601,1466599,1,1.14205172,-0.01216985,0,0,10791,2670,8.194952793,0.039155648,0.20922374,4323101.288,0,0,15,6
28:13.6,10.16425195,48.58077738,48264192,1138688,151372601,1466599,1,0,0,0,0,0,0,8.770656217,0.031906992,0.20922374,4323101.288,0,0,15,6
29:01.7,11.03157895,48.75758463,48264192,1138688,151372901,1466899,1,0.867326994,0.176807251,0,0,300,300,9.519825039,0.078470465,0.226253598,4011459.528,0,0,15,6
30:02.2,10.64140351,48.76011045,48264192,1138688,151374550,1467951,1,-0.390175439,0.002525818,0,0,1649,1052,10.20473732,0.095444726,0.218239939,4145908.349,0,0,15,6
31:01.7,10.21217321,48.74954794,48264192,1138688,151374550,1467951,1,-0.429230304,-0.010562511,0,0,0,0,10.44273191,0.095914505,0.209482419,4304624.19,0,0,15,6
32:02.2,8.564210526,48.77848003,48264192,1138688,151374550,1467951,1,-1.647962679,0.028932096,0,0,0,0,10.12272363,0.081481487,0.175573542,5046333.084,0,0,15,6
33:17.9,13.16491228,48.73806695,48264192,1138688,151374550,1467951,1,4.600701754,-0.040413086,0,0,0,0,10.72285569,0.014875394,0.270115602,3407306.099,0,0,15,6
34:02.2,20.24532989,48.84702154,48264192,1138688,151374550,1467951,1,7.080417609,0.108954598,0,0,0,0,12.56560588,0.043104934,0.414463958,2271755.358,0,0,15,6
35:01.7,20.89263158,48.71120143,48264192,1138688,151375817,1468607,1,0.647301689,-0.135820116,0,0,1267,656,14.6158515,0.051883509,0.428908156,2204586.133,0,0,15,6
36:02.3,20.49263158,48.69868715,48264192,1138688,151375817,1468607,1,-0.4,-0.012514279,0,0,0,0,16.67194317,0.059989542,0.4208046,2245615.751,0,0,15,6
37:01.8,20.49192982,48.59019179,48264192,1138688,151375817,1468607,1,-0.000701754,-0.108495359,0,0,0,0,19.05748703,0.091922139,0.421729758,2245689.075,0,0,15,6
38:02.3,9.905924535,47.94392684,48264192,1138688,151386597,1471337,1,-10.58600529,-0.646264947,0,0,10780,2730,18.40568948,0.355288244,0.206614793,4425502.106,0,0,15,6
39:02.2,6.409824561,47.95690036,48264192,1138688,151386897,1471637,1,-3.496099974,0.012973519,0,0,300,300,15.63858842,0.395161173,0.133658024,6513540.449,0,0,15,6
40:03.7,8.018245614,48.67893985,48264192,1138688,151388722,1472809,1,1.608421053,0.722039483,0,0,1825,1172,13.06371122,0.388614078,0.164716932,5351838.269,0,0,15,6
41:01.6,9.484912281,48.74748136,48264192,1138688,151388722,1472809,1,1.466666667,0.068541512,0,0,0,0,10.86216736,0.39928074,0.194572356,4603204.176,0,0,15,6
42:02.0,9.863859649,48.7874352,48264192,1138688,151388722,1472809,1,0.378947368,0.039953846,0,0,0,0,8.736553328,0.433118435,0.202180328,4442637.659,0,0,15,6
43:01.6,9.661754386,48.7897314,48264192,1138688,151388722,1472809,1,-0.202105263,0.002296198,0,0,0,0,8.687719298,0.357902612,0.19802844,4526852.735,0,0,15,6
44:02.1,7.739918527,48.72325647,48264192,1138688,151388722,1472879,1,-1.921835859,-0.066474934,0,0,0,70,8.953738091,0.046486146,0.158854705,5522270.242,0,0,15,6
45:01.7,6.945818685,48.80454188,48264192,1138688,151389989,1473535,1,-0.794099843,0.081285412,0,0,1267,656,8.739252705,0.033827896,0.142319104,6074162.263,0,0,15,6
46:02.2,6.842432132,48.84265877,48264192,1138688,151390139,1473685,1,-0.103386553,0.038116888,0,0,150,150,8.210756676,0.043141141,0.140091312,6154237.766,0,0,15,6
47:01.6,7.726802225,48.82038565,48264192,1138688,151390139,1473685,1,0.884370093,-0.022273121,0,0,0,0,7.783345191,0.045209277,0.158269996,5530570.163,0,0,15,6
48:02.1,8.311842331,48.8337036,48264192,1138688,151401392,1476631,1,0.585040107,0.013317949,0,0,11253,2946,7.51336278,0.047856481,0.170207085,5183098.068,0,0,15,6
49:01.7,10.31252303,49.01016642,48264192,1138688,151401692,1476931,1,2.000680695,0.176462822,0,0,300,300,8.02788368,0.083905934,0.210415997,4266439.227,0,0,15,6
50:02.2,10.70182949,48.8106268,48264192,1138688,151403337,1478083,1,0.38930646,-0.199539612,0,0,1645,1152,8.77908584,0.082896988,0.21925204,4124499.682,0,0,15,6
51:01.7,11.50222634,48.84977698,48264192,1138688,151403337,1478083,1,0.800396853,0.039150177,0,0,0,0,9.711044682,0.082509629,0.235461184,3860447.787,0,0,15,6
52:03.3,11.21589761,48.95942044,48264192,1138688,151403337,1478083,1,-0.286328731,0.109643458,0,0,0,0,10.40886376,0.087047314,0.229085588,3950932.919,0,0,15,6
53:02.1,10.95508772,48.92669962,48264192,1138688,151403337,1478083,1,-0.260809889,-0.032720822,0,0,0,0,10.93751284,0.081005339,0.223908169,4037125.71,0,0,15,6
54:01.6,8.944561404,48.92543671,48264192,1138688,151403337,1478083,1,-2.010526316,-0.001262909,0,0,0,0,10.66392051,0.061732005,0.182820267,4853325.355,0,0,15,6
54:59.8,8.944561404,48.92543671,48264192,1138688,151403337,1478083,1,0,0,0,0,0,0,10.31246689,0.040479129,0.182820267,4853325.355,0,0,15,6
55:04.6,10.09989369,50.27663446,48264192,1138688,151404604,1478933,1,1.155332282,1.351197754,0,0,1267,850,10.03200036,0.600509419,0.200886432,4348167.052,0,0,15,6
56:02.3,10.01333333,46.95196928,48264192,1138688,151404604,1478933,1,-0.086560352,-3.324665186,0,0,0,0,9.791487509,1.187769,0.21326759,4382341.889,0,0,15,6
57:02.2,8.820350877,47.02303661,48264192,1138688,151404604,1478933,1,-1.192982456,0.07106733,0,0,0,0,9.364540141,1.419915818,0.187575102,4914711.562,0,0,15,6
58:03.0,8.699389818,47.1168363,48264192,1138688,151415579,1481579,1,-0.120961059,0.093799691,0,0,10975,2646,9.315505824,1.487869665,0.184634422,4976002.914,0,0,15,6
59:02.0,7.729285529,47.10225544,48264192,1138688,151415939,1481939,1,-0.970104289,-0.014580858,0,0,360,360,9.072450649,1.445171416,0.164095869,5528996.828,0,0,15,6
00:03.6,6.820350877,47.15437914,48264192,1138688,151417708,1483051,1,-0.908934652,0.052123696,0,0,1769,1112,8.416542087,0.081379111,0.144638759,6171614.645,0,0,16,6
00:39.3,6.820350877,47.15437914,48264192,1138688,151417708,1483051,1,0,0,0,0,0,0,7.777945596,0.053870686,0.144638759,6171614.645,0,0,16,6
01:02.0,11.65364332,48.35999793,48264192,1138688,151417708,1483051,1,4.833292443,1.205618797,0,0,0,0,8.344604084,0.549675617,0.240976919,3814252.605,0,0,16,6
02:01.9,12.02057522,48.32084776,48264192,1138688,151417708,1483051,1,0.366931901,-0.039150177,0,0,0,0,9.008841165,0.659627977,0.248765818,3706763.425,0,0,16,6
03:01.8,12.18529708,48.41120315,48264192,1138688,151417708,1483051,1,0.164721858,0.090355394,0,0,0,0,9.900043475,0.663319812,0.251704074,3660455.408,0,0,16,6
04:01.6,11.98433668,48.37572689,48264192,1138688,151417708,1483051,1,-0.200960402,-0.03547626,0,0,0,0,10.93284064,0.543244841,0.247734503,3717108.79,0,0,16,6
05:02.5,9.166187141,47.29042887,48264192,1138688,151418979,1483707,1,-2.818149536,-1.085298018,0,0,1271,656,11.40200789,0.482523798,0.193827533,4747521.497,0,0,16,6
06:02.3,5.596783192,47.33210487,48264192,1138688,151418979,1483707,1,-3.569403949,0.041675995,0,0,0,0,10.19063586,0.580566691,0.118244967,7316322.304,0,0,16,6
07:02.3,6.274101131,47.39421703,48264192,1138688,151418979,1483707,1,0.677317939,0.062112158,0,0,0,0,9.041341044,0.57891513,0.132381154,6635072.998,0,0,16,6
08:02.3,6.087719298,47.40477954,48264192,1138688,151430073,1486473,1,-0.186381833,0.010562511,0,0,11094,2766,7.821825488,0.458691352,0.128419947,6809551.842,0,0,16,6
09:04.0,6.72659586,47.39203564,48264192,1138688,152006684,1512816,1,0.638876562,-0.012743899,0,0,576611,26343,6.770277325,0.049456463,0.141935154,6246501.418,0,0,16,6
10:01.9,6.929824561,47.42039368,48264192,1138688,152008509,1513988,1,0.203228701,0.028358046,0,0,1825,1172,6.323004809,0.033569383,0.146135956,6086413.593,0,0,16,6
11:01.8,6.987368421,47.44783325,48264192,1138688,152008509,1513988,1,0.05754386,0.027439567,0,0,0,0,6.601121854,0.023028846,0.147264226,6042564.892,0,0,16,6
12:01.8,6.267785275,47.44783325,48264192,1138688,152008509,1513988,1,-0.719583146,0,0,0,0,0,6.599858683,0.02514979,0.132098451,6640839.014,0,0,16,6
13:02.1,6.232280702,47.43394125,48264192,1138688,152008509,1513988,1,-0.035504573,-0.013891998,0,0,0,0,6.628770964,0.023304912,0.131388633,6673440.093,0,0,16,6
14:02.0,5.395087719,47.44392971,48264192,1138688,152008509,1513988,1,-0.837192982,0.009988462,0,0,0,0,6.362469336,0.011746405,0.113715026,7547072.709,0,0,16,6
15:02.0,5.25410883,47.42578975,48264192,1138688,152009776,1514644,1,-0.14097889,-0.018139965,0,0,1267,656,6.027326189,0.009704527,0.110785901,7717197.336,0,0,16,6
16:05.1,5.983859649,49.91969047,48264192,1138688,152009776,1514644,1,0.72975082,2.493900724,0,0,0,0,5.826624435,1.109935784,0.119869727,6910819.293,0,0,16,6
17:11.8,19.0456034,39.86716494,48264192,1138688,152608974,1641427,1,13.06174375,-10.05252553,0,0,599198,126783,8.382188059,3.816922342,0.477726556,2407719.591,0,0,16,6
18:03.8,27.9445614,40.44064041,48264192,1138688,152713444,1682050,1,8.898958008,0.573475468,0,0,104470,40623,12.7246442,4.560495262,0.691001951,1667470.145,0,0,16,6
19:02.0,28.71503911,40.46658745,48264192,1138688,152720874,1688221,1,0.770477702,0.025947038,0,0,7430,6171,17.38863448,4.698568021,0.709598731,1624234.511,0,0,16,6
20:02.9,30.65848892,43.21662907,48264192,1138688,152726400,1693949,1,1.943449812,2.750041619,0,0,5526,5728,22.46951049,4.197466231,0.709414167,1524526.08,0,0,16,6
21:02.2,28.48982456,42.97667637,48264192,1138688,152726860,1694460,1,-2.168664356,-0.239952698,0,0,460,511,26.97070348,1.575361386,0.662913631,1636638.831,0,0,16,6
22:02.6,15.87538289,42.65658636,48264192,1138688,152742442,1701868,1,-12.61444167,-0.320090011,0,0,15582,7408,26.33665938,1.381697043,0.372167214,2860035.373,0,0,16,6
23:02.4,11.34292642,42.75934122,48264192,1138688,152751405,1703821,1,-4.532456477,0.102754864,0,0,8963,1953,23.01633238,1.110330546,0.265273648,3910271.387,0,0,16,6
24:02.3,13.13333333,42.80629847,48264192,1138688,152751618,1704034,1,1.790406917,0.046957251,0,0,213,213,19.89999122,0.219386255,0.306808432,3414919.245,0,0,16,6
25:02.1,10.85262342,42.5898818,48264192,1138688,152753065,1704921,1,-2.280709917,-0.216416668,0,0,1447,887,15.93881812,0.148914451,0.254816941,4072026.108,0,0,16,6
26:05.9,10.35329701,42.97989105,48264192,1138688,152753065,1704921,1,-0.49932641,0.390009242,0,0,0,0,12.31151261,0.150098162,0.240887,4251116.832,0,0,16,6
27:08.5,13.18404469,39.94867997,48264192,1138688,152753065,1704921,1,2.830747682,-3.031211072,0,0,0,0,11.77324497,1.275512236,0.330024539,3402710.092,0,0,16,6
