timestamp,cpu_usage,memory_usage,disk_read,disk_write,network_receive,network_transmit,active_processes,cpu_change,memory_change,disk_read_speed,disk_write_speed,network_receive_speed,network_transmit_speed,cpu_rolling,memory_std,cpu_mem_ratio,disk_cpu_ratio,high_cpu,high_memory,hour,day_of_week
01:02.5,0.182621479,0.665036602,0.27563384,0.008991955,0.023549181,0.165053559,0,0.318834072,0.593217315,0.472712965,0.085014409,0.773103506,0.801495583,0.195394014,0.073521489,0.040813503,0.103521386,0,0,0.47826087,0.5
02:02.2,0.168206427,0.667104352,0.27563384,0.008991955,0.023549626,0.165081466,0,0.30495953,0.590098323,0.472712965,0.085014409,0.773103849,0.801517952,0.165315,0.014804761,0.03742654,0.110929574,0,0,0.47826087,0.5
03:01.9,0.199462682,0.6731615,0.27563384,0.008991955,0.023549626,0.165081466,0,0.342428489,0.593376937,0.472712965,0.085014409,0.773103506,0.801495583,0.17132715,0.017529754,0.044094403,0.09590984,0,0,0.47826087,0.5
04:03.8,0.233411297,0.544452254,0.27563384,0.008991955,0.023613342,0.168550926,0,0.344637313,0.482621642,0.472712965,0.085014409,0.773152765,0.804276647,0.193795652,0.143996404,0.062963515,0.083224328,0,0,0.47826087,0.5
05:06.5,0.210051932,0.575470216,0.27563384,0.008991955,0.023614906,0.168851431,0,0.297621573,0.613890525,0.472712965,0.085014409,0.773104715,0.801736463,0.199825902,0.159431876,0.053982787,0.091610438,0,0,0.47826087,0.5
06:03.4,0.225730626,0.487237641,0.27563384,0.008991955,0.023620132,0.169138025,0,0.329648584,0.515886653,0.472712965,0.085014409,0.773107546,0.801725312,0.208512272,0.211341166,0.067150212,0.085830303,0,0,0.47826087,0.5
07:02.9,0.209279451,0.492507566,0.27563384,0.008991955,0.023621632,0.169308909,0,0.303289085,0.592729972,0.472712965,0.085014409,0.773104665,0.801632561,0.216788368,0.199851496,0.06185108,0.091912634,0,0,0.47826087,0.5
08:02.5,0.21620453,0.563256228,0.27563384,0.008991955,0.023621632,0.169308909,0,0.322467075,0.646542473,0.472712965,0.085014409,0.773103506,0.801495583,0.220161802,0.106869287,0.056645333,0.08926392,0,0,0.47826087,0.5
09:02.3,0.138320326,0.565781185,0.27563384,0.008991955,0.023626529,0.169479496,0,0.252889135,0.590474071,0.472712965,0.085014409,0.773107292,0.801632322,0.201001245,0.113724009,0.036419553,0.129723284,0,0,0.47826087,0.5
10:03.4,0.12190161,0.530220362,0.27563384,0.008991955,0.023626529,0.169479496,0,0.303315714,0.559173968,0.472712965,0.085014409,0.773103506,0.801495583,0.183239208,0.098521064,0.034399827,0.142679476,0,0,0.47826087,0.5
11:02.5,0.113485166,0.565294757,0.27563384,0.008991955,0.023626529,0.169479496,0,0.309880817,0.61722423,0.472712965,0.085014409,0.773103506,0.801495583,0.16062207,0.084696047,0.03007098,0.150272917,0,0,0.47826087,0.5
12:02.8,0.107674092,0.620300677,0.27563384,0.008991955,0.023626972,0.169526205,0,0.312018275,0.633604589,0.472712965,0.085014409,0.773103848,0.801533024,0.140148882,0.085251886,0.025812508,0.155961189,0,0,0.47826087,0.5
13:02.8,0.100291092,0.628209003,0.27563384,0.008991955,0.023626972,0.169526205,0,0.310728659,0.594898293,0.472712965,0.085014409,0.773103506,0.801495583,0.116792658,0.108820258,0.023696478,0.163783838,0,0,0.47826087,0.5
14:02.6,0.090878684,0.637848188,0.27563384,0.008991955,0.023627041,0.169532246,0,0.309063724,0.596320768,0.472712965,0.085014409,0.773103559,0.801500425,0.107233303,0.122513667,0.02107572,0.174868472,0,0,0.47826087,0.5
15:02.1,0.065427806,0.641103647,0.27563384,0.008991955,0.023630275,0.169742438,0,0.295905685,0.59107442,0.472712965,0.085014409,0.773106006,0.801664069,0.095853994,0.081298252,0.015010154,0.213186228,0,0,0.47826087,0.5
16:01.5,0.061689622,0.642293076,0.27563384,0.008991955,0.02363427,0.169875929,0,0.313718884,0.589376491,0.472712965,0.085014409,0.773106594,0.801602587,0.08541734,0.024695055,0.014100964,0.220166622,0,0,0.47826087,0.5
17:03.0,0.084735919,0.651055659,0.27563384,0.008991955,0.023634972,0.169935996,0,0.335693,0.595600349,0.472712965,0.085014409,0.773104049,0.801543731,0.080795364,0.021600127,0.019139668,0.182881192,0,0,0.47826087,0.5
18:01.9,0.083030425,0.691845156,0.27563384,0.008991955,0.023634972,0.169935996,0,0.315386512,0.621921082,0.472712965,0.085014409,0.773103506,0.801495583,0.07731739,0.058803375,0.017322853,0.185228118,0,0,0.47826087,0.5
19:05.1,0.143798615,0.688543288,0.27563384,0.008991955,0.023635041,0.169942037,0,0.366640221,0.585685401,0.472712965,0.085014409,0.773103559,0.801500425,0.087980604,0.066257159,0.030833026,0.125865272,0,0,0.47826087,0.5
20:03.1,0.228986511,0.647848326,0.27563384,0.008991955,0.023640761,0.170026734,0,0.386674265,0.554954571,0.472712965,0.085014409,0.773107928,0.801563475,0.120937213,0.062779189,0.05262797,0.084708687,0,0,0.47826087,0.5
21:01.6,0.247883743,0.650283905,0.27563384,0.008991955,0.023640761,0.170026734,0,0.332289087,0.590400616,0.472712965,0.085014409,0.773103506,0.801495583,0.158454794,0.058472344,0.056798139,0.078667529,0,0,0.47826087,0.5
22:06.7,0.225648468,0.661590353,0.27563384,0.008991955,0.023641204,0.170057193,0,0.298543782,0.597690978,0.472712965,0.085014409,0.773103848,0.801519998,0.186848267,0.05504376,0.050819351,0.085858937,0,0,0.47826087,0.5
24:35.5,0.492013545,0.661590353,0.27563384,0.008991955,0.023641204,0.170057193,0,0.53531289,0.597690978,0.472712965,0.085014409,0.773103848,0.801519998,0.269257191,0.05504376,0.050819351,0.085858937,0,0,0.47826087,0.5
25:13.9,0.614630884,0.493556051,0.27563384,0.008991955,0.024458094,0.194087024,0,0.417381558,0.597690978,0.472712965,0.085014409,0.773103848,0.801519998,0.36412854,0.05504376,0.176931217,0.02846605,0,0,0.47826087,0.5
26:03.0,0.748786823,0.535333874,0.27563384,0.008991955,0.02740544,0.195326309,0,0.426847881,0.62273332,0.472712965,0.085014409,0.775382115,0.802488973,0.46886681,0.05504376,0.201841318,0.021478487,0,0,0.47826087,0.5
27:05.7,0.728337598,0.588705189,0.27563384,0.008991955,0.027407846,0.195764772,0,0.300009065,0.632261219,0.472712965,0.085014409,0.773105366,0.801847048,0.565676881,0.05504376,0.181950748,0.022389924,0,0,0.47826087,0.5
28:06.7,0.749249617,0.570997827,0.27563384,0.008991955,0.027431941,0.197603619,0,0.333942028,0.573846509,0.472712965,0.085014409,0.773122134,0.802969574,0.671181008,0.05504376,0.191839005,0.021458393,0,0,0.47826087,0.5
29:03.4,0.685775138,0.53445899,0.27563384,0.008991955,0.032405667,0.199666824,0,0.264710942,0.558370206,0.472712965,0.085014409,0.776948719,0.803149415,0.710223413,0.09709886,0.185218103,0.024447295,0,0,0.47826087,0.5
30:05.4,0.664862257,0.673097903,0.27563384,0.008991955,0.077374324,0.214400831,0,0.299628681,0.702336834,0.472712965,0.085014409,0.807869011,0.813306128,0.72034489,0.149618072,0.148577329,0.025546723,0,0,0.47826087,0.5
31:08.4,0.694555734,0.714317107,0.27563384,0.008991955,0.33036862,0.249705632,0,0.341146378,0.622274229,0.472712965,0.085014409,0.968694728,0.829795348,0.709417481,0.197032291,0.14756122,0.024003854,0,0,0.47826087,0.5
32:01.8,0.710885204,0.486216657,0.27563384,0.008991955,0.441897087,0.286075046,0,0.330182483,0.4009388,0.472712965,0.085014409,0.85932675,0.830648726,0.705900874,0.251549707,0.206659074,0.023206046,0,0,0.47826087,0.5
33:04.0,0.690996214,0.458285709,0.27563384,0.008991955,0.461862413,0.292472768,0,0.300468686,0.565444442,0.472712965,0.085014409,0.788538805,0.806623895,0.694162981,0.301140307,0.21022755,0.024182368,0,0,0.47826087,0.5
34:02.4,0.701989543,0.596343658,0.27563384,0.008991955,0.461862532,0.292487487,0,0.325804687,0.701859379,0.472712965,0.085014409,0.773103597,0.801507381,0.697430137,0.296071116,0.173550617,0.023636419,0,0,0.47826087,0.5
35:05.6,0.681785746,0.498138445,0.27563384,0.008991955,0.464387488,0.300529733,0,0.300210416,0.507690823,0.472712965,0.085014409,0.775055562,0.807942119,0.700840171,0.277543364,0.194615126,0.024652238,0,0,0.47826087,0.5
36:03.6,0.681785746,0.650828773,0.27563384,0.008991955,0.584532325,0.320314934,0,0.300210416,0.713884732,0.472712965,0.085014409,0.865988112,0.817355085,0.700840171,0.215632803,0.194615126,0.024652238,0,0,0.47826087,0.5
37:03.5,0.82583948,0.715327778,0.27563384,0.008991955,0.766344833,0.349831019,0,0.300210416,0.641406307,0.472712965,0.085014409,0.913663713,0.825155206,0.700840171,0.279810146,0.175466449,0.018422286,1,0,0.47826087,0.5
38:04.3,0.838417345,0.708247927,0.27563384,0.008991955,0.891648721,0.365669288,0,0.327104648,0.582580535,0.472712965,0.085014409,0.869976601,0.814191287,0.700840171,0.236874565,0.179667925,0.017973183,1,0,0.47826087,0.5
39:09.3,0.865885343,0.466357323,0.27563384,0.008991955,0.89164877,0.365675329,0,0.339320584,0.389605615,0.472712965,0.085014409,0.773103543,0.801500425,0.700840171,0.310718618,0.259249465,0.017034846,1,0,0.47826087,0.5
40:04.1,0.880429083,0.614104304,0.27563384,0.008991955,0.891648791,0.365677881,0,0.328717462,0.709822132,0.472712965,0.085014409,0.773103522,0.801497629,0.700840171,0.266511409,0.212443108,0.016560215,1,0,0.47826087,0.5
41:08.8,0.857176418,0.642406518,0.27563384,0.008991955,0.891648791,0.365677881,0,0.29770911,0.611658638,0.472712965,0.085014409,0.773103506,0.801495583,0.859526257,0.265603696,0.199329195,0.017326266,1,0,0.47826087,0.5
42:02.3,0.802602631,0.78217642,0.27563384,0.008991955,0.891649234,0.365705787,0,0.272013111,0.703266316,0.472712965,0.085014409,0.773103848,0.801517952,0.854844099,0.311081058,0.157856182,0.019286433,1,0,0.47826087,0.5
43:03.5,0.665518618,0.772769276,0.27563384,0.008991955,0.891653196,0.366323132,0,0.204321329,0.580667892,0.472712965,0.085014409,0.773106569,0.801990437,0.820005502,0.342471984,0.131967144,0.025511253,0,0,0.47826087,0.5
44:03.0,0.486480175,0.7428273,0.27563384,0.008991955,0.891653319,0.366338234,0,0.169901714,0.563791715,0.472712965,0.085014409,0.773103601,0.801507688,0.743556451,0.204154442,0.099460201,0.038345927,0,0,0.47826087,0.5
45:13.5,0.432814358,0.651959762,0.27563384,0.008991955,0.891655185,0.366545618,0,0.272758015,0.513721157,0.472712965,0.085014409,0.773104948,0.801661818,0.65336337,0.175884269,0.099228593,0.044010431,0,0,0.47826087,0.5
46:04.4,0.389360193,0.611823419,0.27563384,0.008991955,0.891659147,0.366672729,0,0.281135703,0.555413662,0.472712965,0.085014409,0.773106569,0.801597472,0.559099744,0.200802535,0.094333327,0.049588862,0,0,0.47826087,0.5
47:02.3,0.306826817,0.702821589,0.27563384,0.008991955,0.891659787,0.366725138,0,0.249074932,0.66318416,0.472712965,0.085014409,0.773104,0.801537594,0.459202342,0.172629907,0.065514433,0.063825165,0,0,0.47826087,0.5
48:02.7,0.307492177,0.751488472,0.27563384,0.008991955,0.891665083,0.367018624,0,0.317331572,0.628394968,0.472712965,0.085014409,0.7731076,0.801730836,0.387061043,0.157425773,0.061622005,0.063684813,0,0,0.47826087,0.5
49:06.0,0.351155076,0.857373407,0.27563384,0.008991955,0.891667141,0.367891211,0,0.352606959,0.675418576,0.472712965,0.085014409,0.773105096,0.802195035,0.359793424,0.251417267,0.062209163,0.05546805,0,0,0.47826087,0.5
50:03.9,0.320781245,0.612940657,0.27563384,0.008991955,0.891862091,0.376526341,0,0.291866871,0.387516399,0.472712965,0.085014409,0.773254223,0.808417366,0.337219074,0.271841772,0.07762319,0.060984396,0,0,0.47826087,0.5
51:07.3,0.346406373,0.874216198,0.27563384,0.008991955,0.930629425,0.386023976,0,0.337808686,0.803123502,0.472712965,0.085014409,0.803074735,0.809108736,0.328564003,0.287334334,0.060166513,0.056276078,0,0,0.47826087,0.5
52:01.9,0.429161262,0.687087441,0.27563384,0.008991955,0.930651934,0.38847417,0,0.384678214,0.434610636,0.472712965,0.085014409,0.773120907,0.80345962,0.353214042,0.293295801,0.093934615,0.044441223,0,0,0.47826087,0.5
53:05.4,0.509455721,0.469614502,0.27563384,0.008991955,0.930665905,0.3918902,0,0.382659665,0.409672825,0.472712965,0.085014409,0.773114307,0.804233818,0.393909116,0.449029149,0.152879111,0.036247335,0,0,0.47826087,0.5
54:02.0,0.491672088,0.54964827,0.27563384,0.008991955,0.930667694,0.393158922,0,0.30219593,0.654173268,0.472712965,0.085014409,0.773104889,0.80251257,0.42222289,0.406428859,0.130197098,0.037856404,0,0,0.47826087,0.5
55:11.2,0.483968689,0.920933932,0.27563384,0.008991955,0.930680279,0.395420621,0,0.310465802,0.893533306,0.472712965,0.085014409,0.773113235,0.803308524,0.455104691,0.519232288,0.081060029,0.03858608,0,0,0.47826087,0.5
56:02.4,0.477152337,0.508272652,0.27563384,0.008991955,0.930689284,0.396686961,0,0.31119354,0.249260861,0.472712965,0.085014409,0.773110467,0.802510661,0.481449627,0.484289761,0.134670912,0.039249193,0,0,0.47826087,0.5
57:02.1,0.441110434,0.591556724,0.27563384,0.008991955,0.930690378,0.396962069,0,0.287216759,0.65684447,0.472712965,0.085014409,0.773104352,0.801716105,0.483857351,0.476762312,0.109956325,0.043055454,0,0,0.47826087,0.5
58:04.9,0.429765201,0.713806616,0.27563384,0.008991955,0.93069092,0.397480805,0,0.307478025,0.688867817,0.472712965,0.085014409,0.773103924,0.801911394,0.46779994,0.438987108,0.09091081,0.04436956,0,0,0.47826087,0.5
59:01.9,0.410792671,0.823012325,0.27563384,0.008991955,0.930691042,0.397493355,0,0.301220553,0.678147694,0.472712965,0.085014409,0.773103601,0.801505642,0.45150297,0.441310404,0.076128925,0.04670871,0,0,0.47826087,0.5
00:01.8,0.344988156,0.841343621,0.27563384,0.008991955,0.930691117,0.397502416,0,0.262799369,0.603464221,0.472712965,0.085014409,0.773103563,0.801502846,0.423498792,0.381548634,0.062211205,0.056521075,0,0,0.52173913,0.5
01:05.9,0.304700663,0.491943791,0.27563384,0.008991955,0.930691201,0.397514795,0,0.283733656,0.301251124,0.472712965,0.085014409,0.773103571,0.801505506,0.388750275,0.395717949,0.089094764,0.064277092,0,0,0.52173913,0.5
02:02.0,0.379444573,0.381943983,0.27563384,0.008991955,0.930693553,0.397624039,0,0.378105969,0.497997652,0.472712965,0.085014409,0.773105324,0.801583151,0.376324781,0.539670564,0.134222442,0.05101645,0,0,0.52173913,0.5
03:03.4,0.30746014,0.413964021,0.27563384,0.008991955,0.93069892,0.397933221,0,0.257729335,0.614714063,0.472712965,0.085014409,0.773107655,0.801743419,0.351680663,0.591807657,0.10318534,0.06369156,0,0,0.52173913,0.5
04:03.7,0.287750499,0.444456022,0.27563384,0.008991955,0.930718867,0.398430603,0,0.300615824,0.613458273,0.472712965,0.085014409,0.773118926,0.801894276,0.326888019,0.493299647,0.091547997,0.068077714,0,0,0.52173913,0.5
05:01.6,0.256820233,0.471818039,0.27563384,0.008991955,0.930724406,0.398813848,0,0.29141037,0.610885953,0.472712965,0.085014409,0.773107788,0.801802786,0.309122435,0.116157495,0.078140843,0.076061823,0,0,0.52173913,0.5
06:02.6,0.233393306,0.570812194,0.27563384,0.008991955,0.930728784,0.398997793,0,0.297566144,0.669755515,0.472712965,0.085014409,0.773106891,0.80164303,0.294754208,0.190160195,0.06034188,0.083230272,0,0,0.52173913,0.5
07:20.7,0.303318501,0.364717893,0.27563384,0.008991955,0.930747366,0.400383288,0,0.374152672,0.419024151,0.472712965,0.085014409,0.773117871,0.802606174,0.279415023,0.202598337,0.112089328,0.064573717,0,0,0.52173913,0.5
08:03.8,0.461980204,0.466958913,0.27563384,0.008991955,0.93074745,0.400396263,0,0.446952527,0.672423892,0.472712965,0.085014409,0.773103571,0.801505983,0.310550372,0.194242536,0.139508088,0.040787381,0,0,0.52173913,0.5
09:02.5,0.599981726,0.522554391,0.27563384,0.008991955,0.93074745,0.400396263,0,0.430002815,0.634089106,0.472712965,0.085014409,0.773103506,0.801495583,0.373464067,0.202420109,0.165170449,0.029401146,0,0,0.52173913,0.5
10:24.3,0.740937488,0.697194147,0.27563384,0.008991955,0.930833905,0.404942801,0,0.432426488,0.731923468,0.472712965,0.085014409,0.773170345,0.805140015,0.471012303,0.325156559,0.160791838,0.021822832,0,0,0.52173913,0.5
11:02.5,0.836179486,0.762124577,0.27563384,0.008991955,0.932256453,0.427924184,0,0.394922698,0.641760866,0.472712965,0.085014409,0.774203285,0.819917093,0.592471987,0.433039526,0.168286223,0.018052166,1,0,0.52173913,0.5
12:02.7,0.762935105,0.331685464,0.27563384,0.008991955,0.957573687,0.436735941,0,0.256695668,0.234650474,0.472712965,0.085014409,0.792676392,0.808558947,0.685083412,0.460214872,0.291857889,0.020874405,0,0,0.52173913,0.5
13:02.8,0.623867465,0.354671346,0.27563384,0.008991955,0.95757827,0.437174319,0,0.202693951,0.607289506,0.472712965,0.085014409,0.773107048,0.80184698,0.71770323,0.513980261,0.229092231,0.027897053,0,0,0.52173913,0.5
14:02.8,0.473707311,0.41936114,0.27563384,0.008991955,0.957578791,0.437245277,0,0.193593601,0.641563104,0.472712965,0.085014409,0.773103909,0.801552461,0.692259298,0.531958531,0.15523019,0.039590781,0,0,0.52173913,0.5
15:06.0,0.379483577,0.67179847,0.27563384,0.008991955,0.957707231,0.457507865,0,0.239484106,0.79585998,0.472712965,0.085014409,0.773202803,0.817737751,0.619427373,0.517302148,0.084658473,0.051010708,0,0,0.52173913,0.5
16:02.7,0.319354797,0.443115337,0.27563384,0.008991955,0.957790248,0.466070805,0,0.267455769,0.400459933,0.472712965,0.085014409,0.773167687,0.808359499,0.515288683,0.35649607,0.101476166,0.06126519,0,0,0.52173913,0.5
17:09.3,0.307069789,0.60116497,0.27563384,0.008991955,0.963621845,0.470571782,0,0.306707028,0.718289178,0.472712965,0.085014409,0.777611944,0.805103495,0.423433132,0.350329511,0.07560652,0.063773853,0,0,0.52173913,0.5
18:03.9,0.391652661,0.515178902,0.27563384,0.008991955,0.970498354,0.473565897,0,0.3861779,0.517732904,0.472712965,0.085014409,0.778419771,0.803895617,0.376642516,0.28024262,0.10967614,0.049267733,0,0,0.52173913,0.5
19:01.9,0.455577731,0.627641789,0.27563384,0.008991955,0.970512328,0.477049395,0,0.369230141,0.680824547,0.472712965,0.085014409,0.773114309,0.8042879,0.372989458,0.24217387,0.107960277,0.041463653,0,0,0.52173913,0.5
20:01.7,0.453745704,0.664895658,0.27563384,0.008991955,0.970532696,0.481021512,0,0.315282703,0.619015391,0.472712965,0.085014409,0.773119252,0.804679568,0.387953063,0.237303704,0.10227735,0.041660267,0,0,0.52173913,0.5
21:02.7,0.480133317,0.724471941,0.27563384,0.008991955,0.970543185,0.483466474,0,0.338434232,0.637360658,0.472712965,0.085014409,0.773111615,0.803455425,0.420349473,0.204664414,0.10036877,0.038957135,0,0,0.52173913,0.5
22:06.4,0.466176445,0.771289366,0.27563384,0.008991955,0.970554107,0.486375465,0,0.305335423,0.626875025,0.472712965,0.085014409,0.77311195,0.803827384,0.452409007,0.25896309,0.092050483,0.040353078,0,0,0.52173913,0.5
23:02.2,0.464353027,0.556142,0.27563384,0.008991955,0.970563629,0.488549446,0,0.315289767,0.411584056,0.472712965,0.085014409,0.773110867,0.803238211,0.467057922,0.220597256,0.121842748,0.040540944,0,0,0.52173913,0.5
24:03.7,0.511055667,0.618329182,0.27563384,0.008991955,0.970577791,0.491619282,0,0.355100777,0.639506377,0.472712965,0.085014409,0.773114454,0.803956315,0.478236566,0.223874454,0.122660735,0.036107487,0,0,0.52173913,0.5
25:07.4,0.560157157,0.59014041,0.27563384,0.008991955,0.970655725,0.495825455,0,0.357068805,0.565232554,0.472712965,0.085014409,0.773163756,0.804867184,0.499678169,0.241761329,0.139777253,0.032166633,0,0,0.52173913,0.5
26:04.2,0.63793757,0.496146324,0.27563384,0.008991955,0.973713601,0.501451667,0,0.38059713,0.511151661,0.472712965,0.085014409,0.775467566,0.806005464,0.531475272,0.271081747,0.182808281,0.027059251,0,0,0.52173913,0.5
27:04.2,0.600587773,0.76962726,0.27563384,0.008991955,0.973715242,0.502866558,0,0.286143756,0.813154282,0.472712965,0.085014409,0.773104774,0.802629737,0.558558768,0.269324839,0.119344386,0.029361638,0,0,0.52173913,0.5
28:04.5,0.648148159,0.642695281,0.27563384,0.008991955,0.973727085,0.505006846,0,0.355804475,0.484082257,0.472712965,0.085014409,0.773112662,0.803211204,0.595592959,0.26062478,0.150599372,0.026472116,0,0,0.52173913,0.5
29:04.2,0.593893887,0.640948953,0.27563384,0.008991955,0.973737916,0.507721768,0,0.272275244,0.586963792,0.472712965,0.085014409,0.773111879,0.803671822,0.612284623,0.261226282,0.138288332,0.029802078,0,0,0.52173913,0.5
30:02.2,0.577110162,0.599973822,0.27563384,0.008991955,0.973749407,0.511046719,0,0.30301626,0.554724319,0.472712965,0.085014409,0.77311239,0.80416081,0.615700605,0.259001431,0.142032926,0.030947111,0,0,0.52173913,0.5
31:02.7,0.514489502,0.658945077,0.27563384,0.008991955,0.973755052,0.511924836,0,0.265411419,0.636863427,0.472712965,0.085014409,0.77310787,0.802199467,0.590826173,0.168026006,0.116950605,0.035809974,0,0,0.52173913,0.5
32:05.3,0.594114842,0.444963077,0.27563384,0.008991955,0.973771713,0.514453305,0,0.382110717,0.41254179,0.472712965,0.085014409,0.773116387,0.803522363,0.589521897,0.232028054,0.185279635,0.029787396,0,0,0.52173913,0.5
33:03.8,0.584159797,0.834867079,0.27563384,0.008991955,0.97377909,0.515902951,0,0.308618542,0.908834449,0.472712965,0.085014409,0.773109209,0.802657596,0.576628426,0.368015988,0.107830288,0.030458895,0,0,0.52173913,0.5
34:02.2,0.609161873,0.298194109,0.27563384,0.008991955,0.973790513,0.517322011,0,0.33729753,0.147344123,0.472712965,0.085014409,0.773112337,0.802633078,0.579704881,0.5412655,0.251556314,0.028810361,0,0,0.52173913,0.5
35:01.7,0.550155334,0.362593422,0.27563384,0.008991955,0.973798598,0.518104029,0,0.268376462,0.641324377,0.472712965,0.085014409,0.773109756,0.802122436,0.57427356,0.586927593,0.199598514,0.032917914,0,0,0.52173913,0.5
36:02.9,0.47896974,0.414862968,0.27563384,0.008991955,0.973803121,0.518619873,0,0.258384706,0.631355751,0.472712965,0.085014409,0.773107002,0.801909075,0.56711643,0.556167181,0.158182025,0.039070751,0,0,0.52173913,0.5
37:07.1,0.360415464,0.455306981,0.27563384,0.008991955,0.973803857,0.518684024,0,0.219523214,0.621637152,0.472712965,0.085014409,0.773104075,0.801547005,0.520026677,0.555454987,0.111678628,0.053944856,0,0,0.52173913,0.5
38:01.8,0.268794166,0.465066484,0.27563384,0.008991955,0.973804026,0.51870674,0,0.241619157,0.596419649,0.472712965,0.085014409,0.773103636,0.801513792,0.456481409,0.182979842,0.082631879,0.072792644,0,0,0.52173913,0.5
39:02.2,0.17658315,0.471699439,0.27563384,0.008991955,0.973804162,0.518725501,0,0.24113535,0.593850154,0.472712965,0.085014409,0.773103611,0.801510621,0.369318039,0.120057325,0.054592291,0.106514631,0,0,0.52173913,0.5
40:01.9,0.099791563,0.477252971,0.27563384,0.008991955,0.97380426,0.518735115,0,0.253785523,0.592963049,0.472712965,0.085014409,0.773103581,0.801503289,0.278571033,0.065389479,0.031670317,0.164339257,0,0,0.52173913,0.5
41:11.0,0.112826959,0.677778271,0.27563384,0.008991955,0.973804312,0.518741496,0,0.327480009,0.753197028,0.472712965,0.085014409,0.773103546,0.801500698,0.204794315,0.249082743,0.024451284,0.150897981,0,0,0.52173913,0.5
42:01.8,0.142901426,0.523489433,0.27563384,0.008991955,0.973804757,0.518769402,0,0.341458945,0.461599523,0.472712965,0.085014409,0.773103849,0.801517952,0.160965861,0.235959028,0.040554772,0.126482825,0,0,0.52173913,0.5
43:08.1,0.15695255,0.616751298,0.27563384,0.008991955,0.973804757,0.518769402,0,0.328313317,0.665044537,0.472712965,0.085014409,0.773103506,0.801495583,0.138430097,0.238939853,0.037822827,0.117398136,0,0,0.52173913,0.5
44:02.1,0.201665101,0.653161222,0.27563384,0.008991955,0.973804757,0.518769402,0,0.353468098,0.61832181,0.472712965,0.085014409,0.773103506,0.801495583,0.143484038,0.226588409,0.045938377,0.094986939,0,0,0.52173913,0.5
45:03.2,0.269669421,0.608602337,0.27563384,0.008991955,0.973808099,0.519103216,0,0.372576777,0.551779076,0.472712965,0.085014409,0.77310609,0.801763163,0.177713938,0.15486649,0.065703135,0.072562998,0,0,0.52173913,0.5
46:03.4,0.220953319,0.619736902,0.27563384,0.008991955,0.97381474,0.519561716,0,0.276818784,0.597549719,0.472712965,0.085014409,0.773108639,0.801863109,0.199501089,0.127254566,0.052962516,0.087523124,0,0,0.52173913,0.5
47:02.3,0.251121737,0.728760415,0.27563384,0.008991955,0.973815353,0.519610297,0,0.341536022,0.67799796,0.472712965,0.085014409,0.77310398,0.801534525,0.221307171,0.130711032,0.051572458,0.077706089,0,0,0.52173913,0.5
48:02.1,0.233156209,0.600171487,0.27563384,0.008991955,0.973815676,0.519649987,0,0.302046703,0.482720523,0.472712965,0.085014409,0.773103755,0.801527398,0.236661989,0.138271435,0.057576762,0.083308682,0,0,0.52173913,0.5
49:03.5,0.184266783,0.624638998,0.27563384,0.008991955,0.973815792,0.519666322,0,0.276676589,0.608507156,0.472712965,0.085014409,0.773103596,0.801508677,0.233156278,0.138391192,0.043838299,0.102731474,0,0,0.52173913,0.5
50:01.8,0.18166424,0.656925455,0.27563384,0.008991955,0.973815862,0.519672363,0,0.314650569,0.614933014,0.472712965,0.085014409,0.773103559,0.801500425,0.215423487,0.133163556,0.04110282,0.103985911,0,0,0.52173913,0.5
51:01.4,0.177698698,0.6594401,0.27563384,0.008991955,0.973815862,0.519672363,0,0.313532358,0.590465595,0.472712965,0.085014409,0.773103506,0.801495583,0.206707805,0.127644937,0.040040134,0.105950183,0,0,0.52173913,0.5
52:02.1,0.113156849,0.662570085,0.27563384,0.008991955,0.973816305,0.519700269,0,0.263835266,0.590971301,0.472712965,0.085014409,0.773103848,0.801517952,0.178908276,0.0720064,0.025178296,0.150584108,0,0,0.52173913,0.5
53:02.0,0.11297386,0.66443845,0.27563384,0.008991955,0.973816305,0.519700269,0,0.316635583,0.589934463,0.472712965,0.085014409,0.773103506,0.801495583,0.154691878,0.043221648,0.025055264,0.150758064,0,0,0.52173913,0.5
54:02.0,0.082474822,0.613129728,0.27563384,0.008991955,0.973816357,0.519706651,0,0.291764151,0.546231847,0.472712965,0.085014409,0.773103546,0.801500698,0.134181091,0.056641764,0.020067486,0.186004834,0,0,0.52173913,0.5
55:01.9,0.057797549,0.641146618,0.27563384,0.008991955,0.973816426,0.519712691,0,0.296540355,0.611424148,0.472712965,0.085014409,0.773103559,0.801500425,0.109222308,0.056972799,0.013229305,0.227905995,0,0,0.52173913,0.5
56:03.8,0.06212087,0.67452453,0.27563384,0.008991955,0.973823391,0.520600763,0,0.320332581,0.615830007,0.472712965,0.085014409,0.77310889,0.802207447,0.085933708,0.064445446,0.01322466,0.219339498,0,0,0.52173913,0.5
57:03.6,0.123450164,0.645459156,0.27563384,0.008991955,0.973824005,0.520649344,0,0.367100553,0.564512135,0.472712965,0.085014409,0.773103981,0.801534525,0.088007781,0.062306707,0.028330108,0.141358327,0,0,0.52173913,0.5
58:02.2,0.137195184,0.60288036,0.27563384,0.008991955,0.973824307,0.520684312,0,0.328062188,0.553406376,0.472712965,0.085014409,0.773103739,0.801523613,0.092888308,0.074671873,0.033866831,0.130542213,0,0,0.52173913,0.5
